区域,板块,预售许可证号,项目名称,开发企业,可售套数,已售套数
慈溪市,龙山镇,2011301,香湖丹堤花园153号楼,宁波雅戈尔达蓬山旅游投资开发有限公司,2,0
慈溪市,龙山镇,2011301,香湖丹堤花园152号楼,宁波雅戈尔达蓬山旅游投资开发有限公司,2,2
慈溪市,龙山镇,2011301,香湖丹堤花园133号楼,宁波雅戈尔达蓬山旅游投资开发有限公司,2,0
慈溪市,龙山镇,2011301,香湖丹堤花园132号楼,宁波雅戈尔达蓬山旅游投资开发有限公司,2,0
慈溪市,龙山镇,2011301,香湖丹堤花园131号楼,宁波雅戈尔达蓬山旅游投资开发有限公司,2,2
慈溪市,龙山镇,2011301,香湖丹堤花园130号楼,宁波雅戈尔达蓬山旅游投资开发有限公司,2,0
慈溪市,龙山镇,2011301,香湖丹堤花园129号楼,宁波雅戈尔达蓬山旅游投资开发有限公司,2,0
慈溪市,龙山镇,2011301,香湖丹堤花园128号楼,宁波雅戈尔达蓬山旅游投资开发有限公司,2,2
慈溪市,龙山镇,2011301,香湖丹堤花园127号楼,宁波雅戈尔达蓬山旅游投资开发有限公司,2,0
慈溪市,龙山镇,2011301,香湖丹堤花园126号楼,宁波雅戈尔达蓬山旅游投资开发有限公司,2,2
慈溪市,周巷镇,2011401,金府华庭环网站,慈溪久丰房地产开发有限公司,0,0
慈溪市,周巷镇,2011401,金府华庭13号楼,慈溪久丰房地产开发有限公司,116,59
慈溪市,周巷镇,2011401,金府华庭7号楼,慈溪久丰房地产开发有限公司,20,11
慈溪市,周巷镇,2011401,金府华庭6号楼,慈溪久丰房地产开发有限公司,20,11
慈溪市,周巷镇,2011401,金府华庭3号楼,慈溪久丰房地产开发有限公司,5,1
慈溪市,周巷镇,2011401,金府华庭1号楼,慈溪久丰房地产开发有限公司,15,12
慈溪市,白沙路街道,2011008,水晶大厦2号地下室,慈溪市飞龙房地产开发有限公司,72,59
慈溪市,白沙路街道,2011008,水晶大厦2号楼,慈溪市飞龙房地产开发有限公司,51,38
慈溪市,白沙路街道,2011008,水晶大厦1号地下室,慈溪市飞龙房地产开发有限公司,0,0
慈溪市,白沙路街道,2011008,水晶大厦1号楼,慈溪市飞龙房地产开发有限公司,53,28
慈溪市,观海卫镇,2011201,华顺大厦,慈溪市顺益置业有限公司,81,28
慈溪市,宗汉街道,2011007,星光家园2期290号楼,慈溪市建设投资集团有限公司,66,60
慈溪市,宗汉街道,2011007,星光家园2期289号楼,慈溪市建设投资集团有限公司,86,83
慈溪市,宗汉街道,2011007,星光家园2期288号楼,慈溪市建设投资集团有限公司,86,0
慈溪市,宗汉街道,2011007,星光家园2期287号楼,慈溪市建设投资集团有限公司,66,0
慈溪市,宗汉街道,2011007,星光家园2期286号楼,慈溪市建设投资集团有限公司,60,0
慈溪市,宗汉街道,2011007,星光家园2期285号楼,慈溪市建设投资集团有限公司,66,0
慈溪市,宗汉街道,2011007,星光家园2期284号楼,慈溪市建设投资集团有限公司,22,13
慈溪市,宗汉街道,2011007,星光家园2期283号楼,慈溪市建设投资集团有限公司,22,0
慈溪市,宗汉街道,2011007,星光家园2期282号楼,慈溪市建设投资集团有限公司,44,37
慈溪市,宗汉街道,2011007,星光家园2期281号楼,慈溪市建设投资集团有限公司,65,57
慈溪市,宗汉街道,2011007,星光家园2期279号楼,慈溪市建设投资集团有限公司,33,23
慈溪市,宗汉街道,2011007,星光家园2期278号楼,慈溪市建设投资集团有限公司,80,76
慈溪市,宗汉街道,2011007,星光家园2期277号楼,慈溪市建设投资集团有限公司,33,20
慈溪市,坎墩街道,2011006,橡树湾小区北地块门卫,华润置地（宁波）发展有限公司,0,0
慈溪市,坎墩街道,2011006,橡树湾小区27号楼,华润置地（宁波）发展有限公司,0,0
慈溪市,坎墩街道,2011006,橡树湾小区39号楼,华润置地（宁波）发展有限公司,137,111
慈溪市,坎墩街道,2011006,橡树湾小区38号楼,华润置地（宁波）发展有限公司,58,6
慈溪市,坎墩街道,2011006,橡树湾小区30号楼,华润置地（宁波）发展有限公司,58,49
慈溪市,坎墩街道,2011006,橡树湾小区29号楼,华润置地（宁波）发展有限公司,40,40
慈溪市,坎墩街道,2011006,橡树湾小区28号楼,华润置地（宁波）发展有限公司,58,51
慈溪市,坎墩街道,2011006,橡树湾小区26号楼,华润置地（宁波）发展有限公司,18,4
慈溪市,坎墩街道,2011006,橡树湾小区25号楼,华润置地（宁波）发展有限公司,18,6
慈溪市,匡堰镇,2011005,中迈商务楼,宁波白马房地产开发有限公司,18,11
慈溪市,坎墩街道,2011002,金水湾花园配电室,慈溪市城市发展有限公司,0,0
慈溪市,坎墩街道,2011002,金水湾花园配电室,慈溪市城市发展有限公司,0,0
慈溪市,坎墩街道,2011002,金水湾花园配电室,慈溪市城市发展有限公司,0,0
慈溪市,坎墩街道,2011002,金水湾花园配电室,慈溪市城市发展有限公司,0,0
慈溪市,坎墩街道,2011002,金水湾花园门卫,慈溪市城市发展有限公司,0,0
慈溪市,坎墩街道,2011002,金水湾花园幼儿园,慈溪市城市发展有限公司,0,0
慈溪市,坎墩街道,2011002,金水湾花园超市,慈溪市城市发展有限公司,1,0
慈溪市,坎墩街道,2011002,金水湾花园商业综合楼,慈溪市城市发展有限公司,16,0
慈溪市,坎墩街道,2011002,金水湾花园商业楼,慈溪市城市发展有限公司,9,0
慈溪市,浒山街道,2011003,玫瑰园幼儿园,慈溪绿城投资置业有限公司,0,0
慈溪市,浒山街道,2011003,玫瑰园综合楼,慈溪绿城投资置业有限公司,1,0
慈溪市,白沙路街道,2011004,慈溪财富中心地下室,慈溪市工业品批发市场经营服务有限公司,1080,210
慈溪市,白沙路街道,2011004,慈溪财富中心,慈溪市工业品批发市场经营服务有限公司,640,370
慈溪市,浒山街道,2011003,玫瑰园19号楼,慈溪绿城投资置业有限公司,42,18
慈溪市,浒山街道,2011003,玫瑰园18号楼,慈溪绿城投资置业有限公司,42,28
慈溪市,浒山街道,2011003,玫瑰园17号楼,慈溪绿城投资置业有限公司,40,21
慈溪市,浒山街道,2011003,玫瑰园16号楼,慈溪绿城投资置业有限公司,29,5
慈溪市,浒山街道,2011003,玫瑰园15号楼,慈溪绿城投资置业有限公司,42,34
慈溪市,浒山街道,2011003,玫瑰园12号楼,慈溪绿城投资置业有限公司,42,34
慈溪市,宗汉街道,2011001,天赐家园地下室,慈溪经房置业有限公司,59,30
慈溪市,宗汉街道,2011001,天赐家园配电房,慈溪经房置业有限公司,0,0
慈溪市,宗汉街道,2011001,天赐家园门卫、物业用房,慈溪经房置业有限公司,0,0
慈溪市,宗汉街道,2011001,天赐家园6号楼,慈溪经房置业有限公司,44,36
慈溪市,宗汉街道,2011001,天赐家园5号楼,慈溪经房置业有限公司,90,71
慈溪市,宗汉街道,2011001,天赐家园4号楼,慈溪经房置业有限公司,6,0
慈溪市,宗汉街道,2011001,天赐家园3号楼,慈溪经房置业有限公司,18,1
慈溪市,宗汉街道,2011001,天赐家园2号楼,慈溪经房置业有限公司,6,2
慈溪市,宗汉街道,2011001,天赐家园1号楼,慈溪经房置业有限公司,89,75
慈溪市,宗汉街道,2010026,柏顿嘉园3号楼,宁波金轮通和置业有限公司,3,1
慈溪市,宗汉街道,2010026,柏顿嘉园B区地下室,宁波金轮通和置业有限公司,192,142
慈溪市,宗汉街道,2010026,柏顿嘉园A区地下室,宁波金轮通和置业有限公司,204,133
慈溪市,宗汉街道,2010026,柏顿嘉园22号楼,宁波金轮通和置业有限公司,20,13
慈溪市,宗汉街道,2010026,柏顿嘉园21号楼,宁波金轮通和置业有限公司,24,19
慈溪市,宗汉街道,2010026,柏顿嘉园20号楼,宁波金轮通和置业有限公司,28,20
慈溪市,宗汉街道,2010026,柏顿嘉园19号楼,宁波金轮通和置业有限公司,28,23
慈溪市,宗汉街道,2010026,柏顿嘉园18号楼,宁波金轮通和置业有限公司,4,0
慈溪市,宗汉街道,2010026,柏顿嘉园17号楼,宁波金轮通和置业有限公司,4,4
慈溪市,宗汉街道,2010026,柏顿嘉园16号楼,宁波金轮通和置业有限公司,4,2
慈溪市,宗汉街道,2010026,柏顿嘉园14号楼,宁波金轮通和置业有限公司,11,0
慈溪市,宗汉街道,2010026,柏顿嘉园13号楼,宁波金轮通和置业有限公司,4,0
慈溪市,宗汉街道,2010026,柏顿嘉园12号楼,宁波金轮通和置业有限公司,8,4
慈溪市,宗汉街道,2010026,柏顿嘉园11号楼,宁波金轮通和置业有限公司,13,5
慈溪市,宗汉街道,2010026,柏顿嘉园6号楼,宁波金轮通和置业有限公司,8,2
慈溪市,宗汉街道,2010026,柏顿嘉园5号楼,宁波金轮通和置业有限公司,8,2
慈溪市,宗汉街道,2010026,柏顿嘉园4号楼,宁波金轮通和置业有限公司,103,92
慈溪市,宗汉街道,2010026,柏顿嘉园2号楼,宁波金轮通和置业有限公司,100,78
慈溪市,宗汉街道,2010026,柏顿嘉园1号楼,宁波金轮通和置业有限公司,48,40
慈溪市,周巷镇,2010025,金府华庭地下室,慈溪久丰房地产开发有限公司,405,328
慈溪市,周巷镇,2010025,金府华庭12号楼,慈溪久丰房地产开发有限公司,110,100
慈溪市,周巷镇,2010025,金府华庭11号楼,慈溪久丰房地产开发有限公司,44,35
慈溪市,周巷镇,2010025,金府华庭10号楼,慈溪久丰房地产开发有限公司,44,32
慈溪市,周巷镇,2010025,金府华庭9号楼,慈溪久丰房地产开发有限公司,24,19
慈溪市,周巷镇,2010025,金府华庭8号楼,慈溪久丰房地产开发有限公司,24,20
慈溪市,周巷镇,2010025,金府华庭5号楼,慈溪久丰房地产开发有限公司,26,25
慈溪市,周巷镇,2010025,金府华庭4号楼,慈溪久丰房地产开发有限公司,16,16
慈溪市,周巷镇,2010025,金府华庭2号楼,慈溪久丰房地产开发有限公司,20,19
慈溪市,浒山街道,2010023,慈溪环球中心地下室,宁波嘉丽置业有限公司,332,69
慈溪市,浒山街道,2010023,慈溪环球中心2号楼,宁波嘉丽置业有限公司,462,171
慈溪市,浒山街道,2010023,慈溪环球中心1号楼,宁波嘉丽置业有限公司,272,154
慈溪市,长河镇,2010024,锦帆家苑配电房,慈溪伟亿房地产开发有限公司,0,0
慈溪市,长河镇,2010024,锦帆家苑3号楼,慈溪伟亿房地产开发有限公司,24,24
慈溪市,长河镇,2010024,锦帆家苑2号楼,慈溪伟亿房地产开发有限公司,24,24
慈溪市,长河镇,2010024,锦帆家苑1号楼,慈溪伟亿房地产开发有限公司,25,25
慈溪市,桥头镇,2010022,康桥家园3号地下室,慈溪友合置业有限公司,145,100
慈溪市,桥头镇,2010022,康桥家园2号地下室,慈溪友合置业有限公司,136,95
慈溪市,桥头镇,2010022,康桥家园1号地下室,慈溪友合置业有限公司,145,105
慈溪市,桥头镇,2010022,康桥家园18号楼,慈溪友合置业有限公司,58,48
慈溪市,桥头镇,2010022,康桥家园17号楼,慈溪友合置业有限公司,25,21
慈溪市,桥头镇,2010022,康桥家园16号楼,慈溪友合置业有限公司,12,5
慈溪市,桥头镇,2010022,康桥家园15号楼,慈溪友合置业有限公司,36,18
慈溪市,桥头镇,2010022,康桥家园14号楼,慈溪友合置业有限公司,16,6
慈溪市,桥头镇,2010022,康桥家园13号楼,慈溪友合置业有限公司,36,18
慈溪市,桥头镇,2010022,康桥家园12号楼,慈溪友合置业有限公司,12,9
慈溪市,桥头镇,2010022,康桥家园11号楼,慈溪友合置业有限公司,16,12
慈溪市,桥头镇,2010022,康桥家园10号楼,慈溪友合置业有限公司,10,4
慈溪市,桥头镇,2010022,康桥家园9号楼,慈溪友合置业有限公司,36,19
慈溪市,桥头镇,2010022,康桥家园8号楼,慈溪友合置业有限公司,8,2
慈溪市,桥头镇,2010022,康桥家园7号楼,慈溪友合置业有限公司,36,19
慈溪市,桥头镇,2010022,康桥家园6号楼,慈溪友合置业有限公司,12,7
慈溪市,桥头镇,2010022,康桥家园5号楼,慈溪友合置业有限公司,12,9
慈溪市,桥头镇,2010022,康桥家园4号楼,慈溪友合置业有限公司,36,19
慈溪市,桥头镇,2010022,康桥家园3号楼,慈溪友合置业有限公司,36,24
慈溪市,桥头镇,2010022,康桥家园2号楼,慈溪友合置业有限公司,12,9
慈溪市,桥头镇,2010022,康桥家园1号楼,慈溪友合置业有限公司,44,36
慈溪市,浒山街道,2010021,荣盛家园管理用房,慈溪普元置业有限公司,0,0
慈溪市,浒山街道,2010021,荣盛家园3号楼,慈溪普元置业有限公司,44,30
慈溪市,浒山街道,2010021,荣盛家园2号楼,慈溪普元置业有限公司,21,11
慈溪市,浒山街道,2010021,荣盛家园1号楼,慈溪普元置业有限公司,42,35
慈溪市,浒山街道,2010020,慈园5号楼,慈溪绿城房地产开发有限公司,84,61
慈溪市,浒山街道,2010020,慈园3号楼,慈溪绿城房地产开发有限公司,30,10
慈溪市,浒山街道,2010020,慈园2号楼,慈溪绿城房地产开发有限公司,117,80
慈溪市,浒山街道,2010020,慈园1号楼,慈溪绿城房地产开发有限公司,32,20
慈溪市,周巷镇,2010019,汇景园地下室,宁波全景置业有限公司,235,184
慈溪市,周巷镇,2010019,汇景园6号楼,宁波全景置业有限公司,48,48
慈溪市,周巷镇,2010019,汇景园5号楼,宁波全景置业有限公司,18,11
慈溪市,周巷镇,2010019,汇景园4号楼,宁波全景置业有限公司,17,10
慈溪市,周巷镇,2010019,汇景园3号楼,宁波全景置业有限公司,22,16
慈溪市,周巷镇,2010019,汇景园2号楼,宁波全景置业有限公司,22,16
慈溪市,周巷镇,2010019,汇景园1号楼,宁波全景置业有限公司,116,92
慈溪市,浒山街道,2010017,文鼎星苑地下室,宁波宝诚置业有限公司,103,89
慈溪市,浒山街道,2010017,文鼎星苑门卫,宁波宝诚置业有限公司,0,0
慈溪市,浒山街道,2010017,文鼎星苑4号楼,宁波宝诚置业有限公司,40,39
慈溪市,浒山街道,2010017,文鼎星苑3号楼,宁波宝诚置业有限公司,16,14
慈溪市,浒山街道,2010017,文鼎星苑2号楼,宁波宝诚置业有限公司,16,14
慈溪市,浒山街道,2010017,文鼎星苑1号楼,宁波宝诚置业有限公司,18,17
慈溪市,观海卫镇,2010016,尚南华庭1号地下室,宁波金峰房地产开发有限公司,63,58
慈溪市,观海卫镇,2010016,尚南华庭4号楼,宁波金峰房地产开发有限公司,40,34
慈溪市,观海卫镇,2010016,尚南华庭3号楼,宁波金峰房地产开发有限公司,60,56
慈溪市,观海卫镇,2010016,尚南华庭2号楼,宁波金峰房地产开发有限公司,40,34
慈溪市,观海卫镇,2010016,尚南华庭1号楼,宁波金峰房地产开发有限公司,40,40
慈溪市,白沙路街道,2010018,壹方大厦,慈溪市梵石置业有限公司,421,76
慈溪市,浒山街道,2010015,玫瑰园39号楼,慈溪绿城投资置业有限公司,4,4
慈溪市,浒山街道,2010015,玫瑰园38号楼,慈溪绿城投资置业有限公司,5,5
慈溪市,浒山街道,2010015,玫瑰园37号楼,慈溪绿城投资置业有限公司,5,5
慈溪市,浒山街道,2010015,玫瑰园地下室,慈溪绿城投资置业有限公司,229,222
慈溪市,横河镇,2010014,天怡嘉苑门卫,慈溪市蓝宝房地产有限公司,0,0
慈溪市,横河镇,2010014,天怡嘉苑1号地下室,慈溪市蓝宝房地产有限公司,182,169
慈溪市,横河镇,2010014,天怡嘉苑9、10号楼地下室,慈溪市蓝宝房地产有限公司,130,128
慈溪市,横河镇,2010014,天怡嘉苑10号楼,慈溪市蓝宝房地产有限公司,44,43
慈溪市,横河镇,2010014,天怡嘉苑9号楼,慈溪市蓝宝房地产有限公司,44,38
慈溪市,横河镇,2010014,天怡嘉苑5-8号楼,慈溪市蓝宝房地产有限公司,93,77
慈溪市,横河镇,2010014,天怡嘉苑1-4号楼,慈溪市蓝宝房地产有限公司,84,76
慈溪市,浒山街道,2010015,玫瑰园36号楼,慈溪绿城投资置业有限公司,4,4
慈溪市,浒山街道,2010015,玫瑰园35号楼,慈溪绿城投资置业有限公司,5,5
慈溪市,浒山街道,2010015,玫瑰园33号楼,慈溪绿城投资置业有限公司,5,5
慈溪市,浒山街道,2010015,玫瑰园32号楼,慈溪绿城投资置业有限公司,4,4
慈溪市,浒山街道,2010015,玫瑰园31号楼,慈溪绿城投资置业有限公司,4,4
慈溪市,浒山街道,2010015,玫瑰园30号楼,慈溪绿城投资置业有限公司,5,5
慈溪市,浒山街道,2010015,玫瑰园29号楼,慈溪绿城投资置业有限公司,18,17
慈溪市,浒山街道,2010015,玫瑰园28号楼,慈溪绿城投资置业有限公司,14,14
慈溪市,浒山街道,2010015,玫瑰园27号楼,慈溪绿城投资置业有限公司,4,4
慈溪市,浒山街道,2010015,玫瑰园26号楼,慈溪绿城投资置业有限公司,4,4
慈溪市,浒山街道,2010015,玫瑰园25号楼,慈溪绿城投资置业有限公司,5,5
慈溪市,浒山街道,2010015,玫瑰园23号楼,慈溪绿城投资置业有限公司,5,5
慈溪市,浒山街道,2010015,玫瑰园22号楼,慈溪绿城投资置业有限公司,5,5
慈溪市,浒山街道,2010015,玫瑰园21号楼,慈溪绿城投资置业有限公司,5,5
慈溪市,浒山街道,2010015,玫瑰园20号楼,慈溪绿城投资置业有限公司,16,16
慈溪市,白沙路街道,2010013,恒元悦府公寓地下室,恒元置业有限公司,177,0
慈溪市,白沙路街道,2010013,恒元悦府公寓2号楼,恒元置业有限公司,66,50
慈溪市,白沙路街道,2010013,恒元悦府公寓1号楼,恒元置业有限公司,55,43
慈溪市,宗汉街道,2010011,康鑫梵石花园35号楼,梵石房产开发有限公司,0,0
慈溪市,宗汉街道,2010011,康鑫梵石花园1号楼,梵石房产开发有限公司,73,15
慈溪市,白沙路街道,2010012,碧海星辰家园地下室,宁波宝诚置业有限公司,83,82
慈溪市,白沙路街道,2010012,碧海星辰家园4号楼,宁波宝诚置业有限公司,27,27
慈溪市,白沙路街道,2010012,碧海星辰家园3号楼,宁波宝诚置业有限公司,48,47
慈溪市,白沙路街道,2010012,碧海星辰家园2号楼,宁波宝诚置业有限公司,48,48
慈溪市,白沙路街道,2010012,碧海星辰家园1号楼,宁波宝诚置业有限公司,28,27
慈溪市,观海卫镇,2010010,尚南华庭23号楼,宁波金峰房地产开发有限公司,50,24
慈溪市,观海卫镇,2010010,尚南华庭21号楼,宁波金峰房地产开发有限公司,80,36
慈溪市,观海卫镇,2010010,尚南华庭20号楼,宁波金峰房地产开发有限公司,20,20
慈溪市,观海卫镇,2010010,尚南华庭19号楼,宁波金峰房地产开发有限公司,20,19
慈溪市,观海卫镇,2010010,尚南华庭18号楼,宁波金峰房地产开发有限公司,64,20
慈溪市,观海卫镇,2010010,尚南华庭15号楼,宁波金峰房地产开发有限公司,20,20
慈溪市,观海卫镇,2010009,冠城晶典花苑地下室,宁波福天置业有限公司,177,157
慈溪市,观海卫镇,2010009,冠城晶典花苑8号楼、9号楼,宁波福天置业有限公司,109,92
慈溪市,观海卫镇,2010009,冠城晶典花苑7号楼,宁波福天置业有限公司,20,20
慈溪市,观海卫镇,2010009,冠城晶典花苑6号楼,宁波福天置业有限公司,20,19
慈溪市,观海卫镇,2010009,冠城晶典花苑5号楼,宁波福天置业有限公司,17,16
慈溪市,观海卫镇,2010009,冠城晶典花苑4号楼,宁波福天置业有限公司,17,17
慈溪市,观海卫镇,2010009,冠城晶典花苑3号楼,宁波福天置业有限公司,20,20
慈溪市,观海卫镇,2010009,冠城晶典花苑2号楼,宁波福天置业有限公司,20,20
慈溪市,观海卫镇,2010009,冠城晶典花苑1号楼,宁波福天置业有限公司,57,57
慈溪市,浒山街道,2010008,慈园2号地下室,慈溪绿城房地产开发有限公司,206,130
慈溪市,浒山街道,2010008,慈园1号地下室,慈溪绿城房地产开发有限公司,158,129
慈溪市,浒山街道,2010008,慈园11号楼,慈溪绿城房地产开发有限公司,1,0
慈溪市,浒山街道,2010008,慈园10号楼,慈溪绿城房地产开发有限公司,74,56
慈溪市,浒山街道,2010008,慈园9号楼,慈溪绿城房地产开发有限公司,35,26
慈溪市,浒山街道,2010008,慈园8号楼,慈溪绿城房地产开发有限公司,34,33
慈溪市,浒山街道,2010008,慈园7号楼,慈溪绿城房地产开发有限公司,93,88
慈溪市,浒山街道,2010008,慈园6号楼,慈溪绿城房地产开发有限公司,62,57
慈溪市,浒山街道,2010008,慈园4号楼,慈溪绿城房地产开发有限公司,31,28
慈溪市,长河镇,2010007,锦江名苑地下室,宁波大展房地产开发有限公司,168,167
慈溪市,长河镇,2010007,锦江名苑11号楼,宁波大展房地产开发有限公司,28,28
慈溪市,长河镇,2010007,锦江名苑10号楼,宁波大展房地产开发有限公司,24,24
慈溪市,长河镇,2010007,锦江名苑9号楼,宁波大展房地产开发有限公司,16,16
慈溪市,长河镇,2010007,锦江名苑8号楼,宁波大展房地产开发有限公司,28,28
慈溪市,长河镇,2010007,锦江名苑7号楼,宁波大展房地产开发有限公司,24,24
慈溪市,长河镇,2010007,锦江名苑6号楼,宁波大展房地产开发有限公司,24,24
慈溪市,长河镇,2010007,锦江名苑4号楼、5号楼,宁波大展房地产开发有限公司,31,31
慈溪市,长河镇,2010007,锦江名苑3号楼,宁波大展房地产开发有限公司,16,16
慈溪市,长河镇,2010007,锦江名苑2号楼,宁波大展房地产开发有限公司,55,55
慈溪市,长河镇,2010007,锦江名苑1号楼,宁波大展房地产开发有限公司,54,54
慈溪市,掌起镇,2010006,正阳家园3号楼,慈溪市永和房地产开发有限公司,42,42
慈溪市,掌起镇,2010006,正阳家园2号楼,慈溪市永和房地产开发有限公司,16,16
慈溪市,掌起镇,2010006,正阳家园1号楼,慈溪市永和房地产开发有限公司,30,30
慈溪市,坎墩街道,2010005,金水湾花园地下室,慈溪市城市发展有限公司,1541,1197
慈溪市,坎墩街道,2010005,金水湾花园12号楼,慈溪市城市发展有限公司,71,69
慈溪市,坎墩街道,2010005,金水湾花园11号楼,慈溪市城市发展有限公司,72,58
慈溪市,坎墩街道,2010005,金水湾花园10号楼,慈溪市城市发展有限公司,108,92
慈溪市,坎墩街道,2010005,金水湾花园9号楼,慈溪市城市发展有限公司,52,45
慈溪市,坎墩街道,2010005,金水湾花园8号楼,慈溪市城市发展有限公司,52,48
慈溪市,坎墩街道,2010005,金水湾花园7号楼,慈溪市城市发展有限公司,49,46
慈溪市,坎墩街道,2010005,金水湾花园6号楼,慈溪市城市发展有限公司,32,28
慈溪市,坎墩街道,2010005,金水湾花园5号楼,慈溪市城市发展有限公司,34,22
慈溪市,坎墩街道,2010005,金水湾花园4号楼,慈溪市城市发展有限公司,36,23
慈溪市,坎墩街道,2010005,金水湾花园3号楼,慈溪市城市发展有限公司,36,24
慈溪市,坎墩街道,2010005,金水湾花园2号楼,慈溪市城市发展有限公司,36,27
慈溪市,坎墩街道,2010005,金水湾花园1号楼,慈溪市城市发展有限公司,32,24
慈溪市,坎墩街道,2010004,橡树湾小区门卫,华润置地(宁波)发展有限公司,0,0
慈溪市,坎墩街道,2010004,橡树湾小区开闭所,华润置地(宁波)发展有限公司,0,0
慈溪市,坎墩街道,2010002,橡树湾小区地下室,华润置地(宁波)发展有限公司,288,221
慈溪市,坎墩街道,2010004,橡树湾小区21号楼,华润置地(宁波)发展有限公司,48,48
慈溪市,坎墩街道,2010004,橡树湾小区19号楼,华润置地(宁波)发展有限公司,47,45
慈溪市,坎墩街道,2010004,橡树湾小区16号楼,华润置地(宁波)发展有限公司,48,48
慈溪市,坎墩街道,2010004,橡树湾小区15号楼,华润置地(宁波)发展有限公司,48,48
慈溪市,坎墩街道,2010004,橡树湾小区14号楼,华润置地(宁波)发展有限公司,48,48
慈溪市,坎墩街道,2010004,橡树湾小区13号楼,华润置地(宁波)发展有限公司,48,48
慈溪市,浒山街道,2010001,玫瑰园C组团地下室,慈溪绿城投资置业有限公司,47,43
慈溪市,浒山街道,2010003,玫瑰园11号楼,慈溪绿城投资置业有限公司,58,58
慈溪市,浒山街道,2010003,玫瑰园8号楼,慈溪绿城投资置业有限公司,30,20
慈溪市,浒山街道,2010001,玫瑰园10号楼,慈溪绿城投资置业有限公司,41,38
慈溪市,浒山街道,2010001,玫瑰园9号楼,慈溪绿城投资置业有限公司,38,38
慈溪市,浒山街道,2010003,玫瑰园7号楼,慈溪绿城投资置业有限公司,69,69
慈溪市,坎墩街道,2009022,橡树湾小区20#24#楼,华润置地(宁波)发展有限公司,91,91
慈溪市,横河镇,2009021,怡和大厦,慈溪市开宇房地产有限公司,212,176
慈溪市,观海卫镇,2009019,尚南华庭16#17#24#27#30#楼及2#地下室,宁波金峰房地产开发有限公司,491,418
慈溪市,古塘街道,2009018,美域花苑,宁波万翔房地产开发有限公司,1365,1275
慈溪市,坎墩街道,2009017,橡树湾小区17#23#楼,华润置地（宁波）发展有限公司,114,114
慈溪市,宗汉街道,2009016,康鑫梵石花园17#19#楼,梵石房产开发有限公司,51,51
慈溪市,古塘街道,2009015,金色港湾小区,宁波美华实业有限公司,1305,938
慈溪市,浒山街道,2009013,提香公寓,浙江东瑞置业有限公司,241,231
慈溪市,坎墩街道,2009012,橡树湾小区南地块11#12#18#22#楼,华润置地(宁波)发展有限公司,140,140
慈溪市,长河镇,2009014,锦茂商住楼,慈溪伟亿房地产开发有限公司,189,189
慈溪市,杭州湾新区,2009101,锦诚名仕家园,宁波民意房地产开发有限公司,42,0
慈溪市,浒山街道,2009011,玫瑰园北区1-6#楼及A组团地下室,慈溪绿城投资置业有限公司,251,244
慈溪市,宗汉街道,2009010,康鑫梵石花园32#33#楼及8#地下室,梵石房产开发有限公司,323,240
慈溪市,宗汉街道,2009009,康鑫梵石花园3#5#18#20#楼及1#地下室南区4#地下室,梵石房产开发有限公司,468,433
慈溪市,宗汉街道,2009008,康鑫梵石花园15#16#楼及1#地下室北区,梵石房产开发有限公司,449,349
慈溪市,观海卫镇,2009007,尚南华庭一期一批次,宁波金峰房地产开发有限公司,470,468
慈溪市,宗汉街道,2009006,康鑫梵石花园28#29#30#31#楼及7#地下室,梵石房产开发有限公司,258,229
慈溪市,三北镇,2009005,香湖丹堤花园一期(第二批),宁波雅戈尔达蓬山旅游投资开发有限公司,46,46
慈溪市,宗汉街道,2009003,城市桃源小区,慈溪维科精华房地产开发有限公司,757,755
慈溪市,周巷镇,2009002,天鑫家园,慈溪市周巷镇房地产开发公司,102,102
慈溪市,宗汉街道,2009001,康鑫梵石花园2号楼,梵石房产开发有限公司,0,0
慈溪市,崇寿镇,2008027,文广苑,宁波中城房地产有限公司,153,150
慈溪市,宗汉街道,2008028,新塘家园,慈溪中星房地产开发有限公司,194,194
慈溪市,宗汉街道,2008026,康鑫梵石花园36#37#38#楼,梵石房产开发有限公司,385,345
慈溪市,坎墩街道,2008023,橡树湾小区南地块1-10#楼,华润置地(宁波)发展有限公司,206,206
慈溪市,浒山街道,2008025,新境公寓,恒元置业有限公司,722,695
慈溪市,掌起镇,2008021,掌尚名筑(三期),慈溪宁盛置业有限公司,29,29
慈溪市,庵东镇,2008019,滨海龙湾小区,慈溪市中安房地产开发有限公司,363,282
慈溪市,浒山街道,2008022,和润公寓（商业部分）,慈溪市大通房地产开发有限公司,81,71
慈溪市,三北镇,2008020,香湖丹堤花园一期(第一批),宁波雅戈尔达蓬山旅游投资开发有限公司,51,51
慈溪市,浒山街道,2008018,枫华富地花园,慈溪市泰兴房地产有限公司,833,819
慈溪市,浒山街道,2008017,鸿都大厦,慈溪新城房地产发展有限公司,63,61
慈溪市,宗汉街道,2008016,康鑫梵石花园12#13#楼,梵石房产开发有限公司,273,184
慈溪市,桥头镇,2008014,桥头路256-262号(南幢)桥头路264弄1-37号(北幢),慈溪市锦河房地产开发有限公司,3,3
慈溪市,坎墩街道,2008013,清水湾二期商贸楼及地下车库,慈溪市城市发展有限公司,2,0
慈溪市,宗汉街道,2008015,康鑫梵石花园,梵石房产开发有限公司,614,549
